model,dataset,id,has_plume,qplume,difficulty,TP,FP,FN,TN,precision,recall,f1,iou,accuracy
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t172239_r16384_c0_w512_h512,False,0,no_plume,0,145,0,261999,0,0,0,0,0.999446868896
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t172239_r11264_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t172239_r20224_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t174629_r512_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t174629_r0_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t174629_r19200_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t174629_r18432_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t181457_r256_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t181457_r1536_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t181457_r5632_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t181457_r2816_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t183859_r2048_c0_w512_h512,False,0,no_plume,0,3044,0,259100,0,0,0,0,0.988388061523
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t183859_r256_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t183859_r6912_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t183859_r5632_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t190719_r256_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t190719_r3328_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t190719_r18944_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191018t190719_r11776_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t153008_r3584_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t153008_r9728_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t153008_r6400_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t153008_r1024_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t154726_r4608_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t154726_r4096_c0_w512_h512,False,0,no_plume,0,40,0,262104,0,0,0,0,0.999847412109
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t154726_r5632_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t154726_r7424_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t160052_r9472_c0_w512_h512,False,0,weak,0,0,188,261956,0,0,0,0,0.999282836914
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t160052_r4608_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t160052_r5120_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t160052_r2816_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t161810_r9728_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t161810_r9216_c0_w512_h512,False,0,no_plume,0,43,0,262101,0,0,0,0,0.999835968018
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t161810_r7424_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t161810_r2304_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t163119_r9984_c0_w512_h512,False,0,no_plume,0,13034,0,249110,0,0,0,0,0.95027923584
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t163119_r9472_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t163119_r6656_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t163119_r5376_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t164905_r6656_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t164905_r7168_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t164905_r3328_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t164905_r8192_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t170142_r5888_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t170142_r6400_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t170142_r1280_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t170142_r9984_c0_w512_h512,False,0,weak,24,9,101,262010,0.727272727273,0.192,0.303797468354,0.179104477612,0.999580383301
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t171902_r5632_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t171902_r6144_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t171902_r2048_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t171902_r7424_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t173221_r10496_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t173221_r6144_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t173221_r9728_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t173221_r7936_c0_w512_h512,False,0,no_plume,0,968,0,261176,0,0,0,0,0.996307373047
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t174954_r10752_c256_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t174954_r9472_c256_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t174954_r2560_c256_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t174954_r4096_c256_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t180251_r1280_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t180251_r512_c0_w512_h512,False,0,no_plume,0,5,0,262139,0,0,0,0,0.999980926514
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t180251_r8448_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t180251_r4608_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t181927_r9728_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t181927_r1280_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t181927_r6656_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t181927_r2048_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t183204_r1280_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t183204_r9728_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t183204_r3584_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t183204_r10496_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t184841_r10752_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t184841_r10240_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t184841_r3840_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t184841_r9216_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t190136_r3584_c0_w512_h512,False,0,no_plume,0,27498,0,234646,0,0,0,0,0.89510345459
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t190136_r10496_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t190136_r3072_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t190136_r256_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t191828_r10752_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t191828_r3584_c256_w512_h512,False,0,no_plume,0,5291,0,256853,0,0,0,0,0.979816436768
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t191828_r4864_c0_w512_h512,False,0,no_plume,0,68,0,262076,0,0,0,0,0.999740600586
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t191828_r2304_c256_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t193145_r10752_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t193145_r10240_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t193145_r1536_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t193145_r2048_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t194835_r2048_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t194835_r9984_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t194835_r5120_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191021t194835_r512_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t161146_r13312_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t161146_r12800_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t161146_r9216_c0_w512_h512,False,0,no_plume,0,29,0,262115,0,0,0,0,0.999889373779
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t161146_r256_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t163632_r7936_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t163632_r256_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t163632_r11520_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t163632_r7168_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t165545_r13312_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t165545_r8704_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t165545_r1792_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t165545_r3328_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t171141_r9216_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t171141_r9728_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t171141_r2816_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t171141_r12544_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t173025_r6912_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t173025_r5376_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t173025_r10496_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t173025_r1536_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t174619_r5632_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t174619_r3072_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t174619_r768_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t174619_r8192_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t182152_r3328_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t182152_r6656_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t182152_r5632_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t182152_r12544_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t184057_r5376_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t184057_r5888_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t184057_r12288_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t184057_r0_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t185816_r6912_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t185816_r7680_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t185816_r4864_c0_w512_h512,False,0,no_plume,0,5,0,262139,0,0,0,0,0.999980926514
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t185816_r13056_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t191752_r6912_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t191752_r6400_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t191752_r4352_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t191752_r11520_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t193513_r7424_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t193513_r6400_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t193513_r12800_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t193513_r7936_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t195446_r8192_c0_w512_h512,False,0,no_plume,0,41,0,262103,0,0,0,0,0.999843597412
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t195446_r4096_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t195446_r2304_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t195446_r2816_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t203400_r11520_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
methane_mobilenet_v2.xmodel,"/home/root/STARCOP_test",ang20191025t203400_r8448_c0_w512_h512,False,0,no_plume,0,0,0,262144,0,0,0,0,1
